nom_standard,code_insee,code_postal,dep_code,dep_nom,population,maire_nom,maire_prenom
Andlau,67010,67140.0,67,Bas-Rhin,1759.0,FRANTZ,Thierry
Artolsheim,67011,67390.0,67,Bas-Rhin,992.0,VOEGELI,Jean-Michel
Aschbach,67012,67250.0,67,Bas-Rhin,646.0,HEINTZ,Paul
Asswiller,67013,67320.0,67,Bas-Rhin,271.0,STAMMLER,Norbert
Avolsheim,67016,67120.0,67,Bas-Rhin,774.0,GÉHIN,Pascal
Baerendorf,67017,67320.0,67,Bas-Rhin,299.0,KLEIN,André
Balbronn,67018,67310.0,67,Bas-Rhin,673.0,REUTENAUER,Daniel
Baldenheim,67019,67600.0,67,Bas-Rhin,1205.0,MUHR,Virginie
Barembach,67020,67130.0,67,Bas-Rhin,826.0,MEYER,André
Barr,67021,67140.0,67,Bas-Rhin,7152.0,KALTENBACH-ERNST,Nathalie
Bassemberg,67022,67220.0,67,Bas-Rhin,223.0,ESCHRICH,Emmanuel
Batzendorf,67023,67500.0,67,Bas-Rhin,983.0,DOLLINGER,Isabelle
Beinheim,67025,67930.0,67,Bas-Rhin,1914.0,HENTSCH,Bernard
Bellefosse,67026,67130.0,67,Bas-Rhin,170.0,MOREL,Alice
Belmont,67027,67130.0,67,Bas-Rhin,173.0,HAZEMANN,Guy
Benfeld,67028,67230.0,67,Bas-Rhin,5870.0,WOLFARTH,Jacky
Berg,67029,67320.0,67,Bas-Rhin,349.0,NICKLES,Jean-Pierre
Bergbieten,67030,67310.0,67,Bas-Rhin,732.0,GOETZ,Albert
Bernardswiller,67031,67210.0,67,Bas-Rhin,1459.0,SOSSLER,Christian
Bernardvillé,67032,67140.0,67,Bas-Rhin,202.0,RISCH,André
Bernolsheim,67033,67170.0,67,Bas-Rhin,610.0,DIERSÉ,Jean-Marc
Berstett,67034,67370.0,67,Bas-Rhin,2483.0,LASTHAUS,Jean-Claude
Berstheim,67035,67170.0,67,Bas-Rhin,490.0,GOTTRI,Rémy
Bettwiller,67036,67320.0,67,Bas-Rhin,305.0,HOLTZSCHERER,Gilbert
Biblisheim,67037,67360.0,67,Bas-Rhin,357.0,CABIROL DE SAINT GEORGES,Mireille
Bietlenheim,67038,67720.0,67,Bas-Rhin,308.0,KIEFFER,Patrick
Bilwisheim,67039,67170.0,67,Bas-Rhin,539.0,DENNI,Patrick
Bindernheim,67040,67600.0,67,Bas-Rhin,1048.0,MEMHELD,Christian
Bischheim,67043,67800.0,67,Bas-Rhin,17939.0,HOERLE,Jean-Louis
Bischholtz,67044,67340.0,67,Bas-Rhin,252.0,SPACH,Thierry
Bischoffsheim,67045,67870.0,67,Bas-Rhin,3352.0,LUTZ,Claude
Bischwiller,67046,67240.0,67,Bas-Rhin,12435.0,NETZER,Jean-Lucien
Bissert,67047,67260.0,67,Bas-Rhin,156.0,SCHORUNG,Francis
Bitschhoffen,67048,67350.0,67,Bas-Rhin,460.0,ANSTETT,François
Blaesheim,67049,67113.0,67,Bas-Rhin,1356.0,BAUR,Jacques
Blancherupt,67050,67130.0,67,Bas-Rhin,31.0,KROUCH,Sylvie
Blienschwiller,67051,67650.0,67,Bas-Rhin,308.0,SOHLER,Jean-Marie
Bœrsch,67052,67530.0,67,Bas-Rhin,2412.0,JUNG,Colette
Bœsenbiesen,67053,67390.0,67,Bas-Rhin,320.0,LAUFFENBURGER,Mathieu
Bolsenheim,67054,67150.0,67,Bas-Rhin,574.0,GIRARD,Patrick
Boofzheim,67055,67860.0,67,Bas-Rhin,1384.0,KLETHI,Eric
Bootzheim,67056,67390.0,67,Bas-Rhin,790.0,ROHMER,Clément
Bosselshausen,67057,67330.0,67,Bas-Rhin,171.0,JOST-LIENHARD,Laurence
Bossendorf,67058,67270.0,67,Bas-Rhin,383.0,SCHAEFFER,Eric
Bourg-Bruche,67059,67420.0,67,Bas-Rhin,381.0,DELLENBACH,Marc
Bourgheim,67060,67140.0,67,Bas-Rhin,635.0,CORNEC,Jacques
Bouxwiller,67061,67330.0,67,Bas-Rhin,3712.0,MICHEL,Patrick
Breitenau,67062,67220.0,67,Bas-Rhin,335.0,JANUS,Serge
Breitenbach,67063,67220.0,67,Bas-Rhin,663.0,PIELA,Jean-Pierre
Breuschwickersheim,67065,67112.0,67,Bas-Rhin,1337.0,TERNOY,Doris
La Broque,67066,67130.0,67,Bas-Rhin,2595.0,PANNEKOECKE,Jean-Bernard
Brumath,67067,67170.0,67,Bas-Rhin,10238.0,WOLF,Etienne
Buswiller,67068,67350.0,67,Bas-Rhin,286.0,ETTER,Daniel
Buhl,67069,67470.0,67,Bas-Rhin,505.0,POUILLARD,Sylvie
Burbach,67070,67260.0,67,Bas-Rhin,277.0,KLEIN,Christian
Bust,67071,67320.0,67,Bas-Rhin,470.0,BELTRAN,Michel
Butten,67072,67430.0,67,Bas-Rhin,662.0,STOCK,Bruno
Châtenois,67073,67730.0,67,Bas-Rhin,4235.0,ADONETH,Luc
Cleebourg,67074,67160.0,67,Bas-Rhin,640.0,STRAPPAZON,Serge
Climbach,67075,67510.0,67,Bas-Rhin,459.0,GILLMING,Pierre
Colroy-la-Roche,67076,67420.0,67,Bas-Rhin,471.0,FLUCK,Emile
Cosswiller,67077,67310.0,67,Bas-Rhin,575.0,SCHNEIDER,François
Crastatt,67078,67310.0,67,Bas-Rhin,281.0,KUNTZ-SARLAT,Martine
Crœttwiller,67079,67470.0,67,Bas-Rhin,178.0,SITTER,Jean-Louis
Dachstein,67080,67120.0,67,Bas-Rhin,1783.0,MARTZ,Laetitia
Dahlenheim,67081,67310.0,67,Bas-Rhin,784.0,WINLING,Nicolas
Dalhunden,67082,67770.0,67,Bas-Rhin,1221.0,DEGOURSY,Michel
Dambach,67083,67110.0,67,Bas-Rhin,758.0,HERZOG,Joël
Dambach-la-Ville,67084,67650.0,67,Bas-Rhin,2207.0,HAULLER,Claude
Dangolsheim,67085,67310.0,67,Bas-Rhin,697.0,BLAESS,Fabien
Daubensand,67086,67150.0,67,Bas-Rhin,428.0,BRONN,Estelle
Dauendorf,67087,67350.0,67,Bas-Rhin,1448.0,BEBON,Claude
Dehlingen,67088,67430.0,67,Bas-Rhin,347.0,SCHICKNER,Barbara
Dettwiller,67089,67490.0,67,Bas-Rhin,2582.0,BOEHM,Pascal
Diebolsheim,67090,67230.0,67,Bas-Rhin,670.0,NEITER,Brigitte
Diedendorf,67091,67260.0,67,Bas-Rhin,344.0,EBERHARDT,Jacky
Dieffenbach-au-Val,67092,67220.0,67,Bas-Rhin,641.0,SCHMITT,Bernard
Dieffenbach-lès-Wœrth,67093,67360.0,67,Bas-Rhin,347.0,WACKER,Patrick Jean-Louis
Dieffenthal,67094,67650.0,67,Bas-Rhin,249.0,ANDREA,Charles
Diemeringen,67095,67430.0,67,Bas-Rhin,1592.0,OURY,Nicole
Dimbsthal,67096,67440.0,67,Bas-Rhin,325.0,SCHMITT,Claude
Dingsheim,67097,67370.0,67,Bas-Rhin,1222.0,BURGER,Gaston
Dinsheim-sur-Bruche,67098,67190.0,67,Bas-Rhin,1501.0,FISCHER,Marie-Reine
Domfessel,67099,67430.0,67,Bas-Rhin,278.0,KUCHLY,Charles Fils
Donnenheim,67100,67170.0,67,Bas-Rhin,363.0,SCHISSELE,Stéphan
Dorlisheim,67101,67120.0,67,Bas-Rhin,2616.0,ROTH,Gilbert
Dossenheim-Kochersberg,67102,67117.0,67,Bas-Rhin,316.0,ZILLIOX,Raymond
Dossenheim-sur-Zinsel,67103,67330.0,67,Bas-Rhin,1036.0,ENSMINGER,Fabrice
Drachenbronn-Birlenbach,67104,67160.0,67,Bas-Rhin,591.0,KOEPF,Pierre
Drulingen,67105,67320.0,67,Bas-Rhin,1417.0,SCHEUER,Jean-Louis
Drusenheim,67106,67410.0,67,Bas-Rhin,5292.0,KELLER,Jacky
Duntzenheim,67107,67270.0,67,Bas-Rhin,656.0,ZIMMERMANN,Virginie
Duppigheim,67108,67120.0,67,Bas-Rhin,1839.0,HAEGY,Julien
Durningen,67109,67270.0,67,Bas-Rhin,676.0,BLANCHAIS,Christine
Durrenbach,67110,67360.0,67,Bas-Rhin,1106.0,SIEDEL,Dominique
Durstel,67111,67320.0,67,Bas-Rhin,421.0,STUTZMANN,Gérard
Duttlenheim,67112,67120.0,67,Bas-Rhin,2903.0,DENISTY,Alexandre
Eberbach-Seltz,67113,67470.0,67,Bas-Rhin,429.0,STOLTZ,Pascal
Ebersheim,67115,67600.0,67,Bas-Rhin,2291.0,WIRA,Michel
Ebersmunster,67116,67600.0,67,Bas-Rhin,557.0,HIRTZ,Sylvie
Eckartswiller,67117,67700.0,67,Bas-Rhin,425.0,JUNDT,Jean-Jacques
Eckbolsheim,67118,67201.0,67,Bas-Rhin,7199.0,HALB,Isabelle
Eckwersheim,67119,67550.0,67,Bas-Rhin,1403.0,BADER,Camille
Eichhoffen,67120,67140.0,67,Bas-Rhin,513.0,LAVIGNE,Evelyne
Elsenheim,67121,67390.0,67,Bas-Rhin,802.0,GRISS,Vincent
Wangenbourg-Engenthal,67122,67710.0,67,Bas-Rhin,1337.0,ACKER,Daniel
Engwiller,67123,67350.0,67,Bas-Rhin,478.0,LEONHARD,Jean-Luc
Entzheim,67124,67960.0,67,Bas-Rhin,2520.0,HUMANN,Jean
Epfig,67125,67680.0,67,Bas-Rhin,2246.0,MANDRY,Jean-Claude
Erckartswiller,67126,67290.0,67,Bas-Rhin,293.0,ADAM,Jean
Ergersheim,67127,67120.0,67,Bas-Rhin,1455.0,WEHR,Marianne
Ernolsheim-Bruche,67128,67120.0,67,Bas-Rhin,1904.0,FRANCHET,Eric
Ernolsheim-lès-Saverne,67129,67330.0,67,Bas-Rhin,601.0,INGWEILER,Alfred
Erstein,67130,67150.0,67,Bas-Rhin,10887.0,DINTRICH,Benoît
Eschau,67131,67114.0,67,Bas-Rhin,5746.0,SUBLON,Yves
Eschbach,67132,67360.0,67,Bas-Rhin,960.0,TRITSCHBERGER,Hervé
Eschbourg,67133,67320.0,67,Bas-Rhin,461.0,WAGNER,Etienne
Eschwiller,67134,67320.0,67,Bas-Rhin,180.0,TRAXEL,Jean-Paul
Ettendorf,67135,67350.0,67,Bas-Rhin,751.0,RODRIGUEZ,Nicolas
Eywiller,67136,67320.0,67,Bas-Rhin,276.0,HOEHN,Marcel
Fegersheim,67137,67640.0,67,Bas-Rhin,5777.0,SCHAAL,Thierry
Fessenheim-le-Bas,67138,67117.0,67,Bas-Rhin,583.0,LUTTMANN,Pierre
Flexbourg,67139,67310.0,67,Bas-Rhin,483.0,TURIN,Denis
Forstfeld,67140,67480.0,67,Bas-Rhin,793.0,BOEHMLER,Philippe
Forstheim,67141,67580.0,67,Bas-Rhin,597.0,PETER,Guillaume
Fort-Louis,67142,67480.0,67,Bas-Rhin,287.0,WOLFF,Rémy
Fouchy,67143,67220.0,67,Bas-Rhin,636.0,DAVID,Joffrey
Fouday,67144,67130.0,67,Bas-Rhin,358.0,GUIDAT,Maurice
Friedolsheim,67145,67490.0,67,Bas-Rhin,269.0,SCHOTT,André
Friesenheim,67146,67860.0,67,Bas-Rhin,614.0,EGGERMANN,René
Frœschwiller,67147,67360.0,67,Bas-Rhin,495.0,BASTIAN,Marc
Frohmuhl,67148,67290.0,67,Bas-Rhin,159.0,FOLLENIUS,Didier
Furchhausen,67149,67700.0,67,Bas-Rhin,406.0,HITTINGER,Denis
Furdenheim,67150,67117.0,67,Bas-Rhin,1507.0,WURTZ,Jacques
Gambsheim,67151,67760.0,67,Bas-Rhin,5213.0,HOFFMANN,Hubert
Geispolsheim,67152,67118.0,67,Bas-Rhin,7603.0,SCHAEFFER,Jean-Michel
Geiswiller-Zœbersdorf,67153,67270.0,67,Bas-Rhin,387.0,HAMMANN,Jean-Georges
Gerstheim,67154,67150.0,67,Bas-Rhin,3463.0,KOEGLER,Julien
Gertwiller,67155,67140.0,67,Bas-Rhin,1273.0,HUCHELMANN,Rémy
Geudertheim,67156,67170.0,67,Bas-Rhin,2675.0,GROSS,Pierre
Gœrlingen,67159,67320.0,67,Bas-Rhin,199.0,JUNG,Christophe
Gœrsdorf,67160,67360.0,67,Bas-Rhin,1054.0,CUNTZ,Freddy
Gottenhouse,67161,67700.0,67,Bas-Rhin,373.0,SIMON,Jean-Luc
Gottesheim,67162,67490.0,67,Bas-Rhin,353.0,MULLER,Elisabeth
Gougenheim,67163,67270.0,67,Bas-Rhin,543.0,KRIEGER,Laurent
Goxwiller,67164,67210.0,67,Bas-Rhin,835.0,LOTZ,Suzanne
Grandfontaine,67165,67130.0,67,Bas-Rhin,384.0,REMY,Philippe
Grassendorf,67166,67350.0,67,Bas-Rhin,255.0,INGWILLER,Bernard
Grendelbruch,67167,67190.0,67,Bas-Rhin,1224.0,KAES,Jean-Philippe
Gresswiller,67168,67190.0,67,Bas-Rhin,1661.0,THIELEN,Pierre
Gries,67169,67240.0,67,Bas-Rhin,2879.0,HOFFSTETTER,Eric
Griesheim-près-Molsheim,67172,67870.0,67,Bas-Rhin,2303.0,FRIEDRICH,Christophe
Griesheim-sur-Souffel,67173,67370.0,67,Bas-Rhin,1231.0,WUNENBURGER,René
Gumbrechtshoffen,67174,67110.0,67,Bas-Rhin,1128.0,DUCHMANN,Estelle
Gundershoffen,67176,67110.0,67,Bas-Rhin,3779.0,VOGT,Victor
Gunstett,67177,67360.0,67,Bas-Rhin,625.0,MEYER,Monique
Gungwiller,67178,67320.0,67,Bas-Rhin,285.0,WURSTEISEN,Jean-Jacques
Haegen,67179,67700.0,67,Bas-Rhin,652.0,OBERLÉ,Marie-Pierre
Haguenau,67180,67500.0,67,Bas-Rhin,35715.0,STURNI,Claude
Handschuheim,67181,67117.0,67,Bas-Rhin,277.0,SCHMITT,Alfred
Hangenbieten,67182,67980.0,67,Bas-Rhin,1740.0,ULRICH,Laurent
Harskirchen,67183,67260.0,67,Bas-Rhin,888.0,BOYON,Benoît
Hatten,67184,67690.0,67,Bas-Rhin,1904.0,KRAEMER,Serge
Hattmatt,67185,67330.0,67,Bas-Rhin,652.0,SUTTER,Alain
Hegeney,67186,67360.0,67,Bas-Rhin,439.0,ISEL,Roger
Heidolsheim,67187,67390.0,67,Bas-Rhin,564.0,JEHL,Alex
Heiligenberg,67188,67190.0,67,Bas-Rhin,703.0,ERNST,Guy
Heiligenstein,67189,67140.0,67,Bas-Rhin,938.0,KARL,Jean-Georges
Hengwiller,67190,67440.0,67,Bas-Rhin,195.0,BLAES,Marcel
Herbitzheim,67191,67260.0,67,Bas-Rhin,1842.0,KUFFLER,Michel
Herbsheim,67192,67230.0,67,Bas-Rhin,954.0,EKMAN,Stanis
Herrlisheim,67194,67850.0,67,Bas-Rhin,4631.0,SCHAEFFER,Serge
Hessenheim,67195,67390.0,67,Bas-Rhin,622.0,ULRICH,Anne-Louise
Hilsenheim,67196,67600.0,67,Bas-Rhin,2626.0,MOSSER,Mireille
Hindisheim,67197,67150.0,67,Bas-Rhin,1539.0,NOTHISEN,Pascal
Hinsbourg,67198,67290.0,67,Bas-Rhin,113.0,REUTENAUER,Gilbert
Hinsingen,67199,67260.0,67,Bas-Rhin,81.0,BELLOTT,Frédéric
Hipsheim,67200,67150.0,67,Bas-Rhin,1006.0,ROME,Philippe
Hirschland,67201,67320.0,67,Bas-Rhin,297.0,DIERBACH,Guy
Hochfelden,67202,67270.0,67,Bas-Rhin,4042.0,PFISTER,Georges
Hochstett,67203,67170.0,67,Bas-Rhin,409.0,JUNG,Clément
Hœnheim,67204,67800.0,67,Bas-Rhin,11469.0,DEBES,Vincent
Hœrdt,67205,67720.0,67,Bas-Rhin,4565.0,RIEDINGER,Denis
Hoffen,67206,67250.0,67,Bas-Rhin,1142.0,BRAUN,Didier
Hohengœft,67208,67310.0,67,Bas-Rhin,536.0,ENGER,Pierre-Paul
Hohfrankenheim,67209,67270.0,67,Bas-Rhin,278.0,LENTZ,Patrick
Le Hohwald,67210,67140.0,67,Bas-Rhin,501.0,CONRAD,Patrick
Holtzheim,67212,67810.0,67,Bas-Rhin,3931.0,IMBS,Pia
Hunspach,67213,67250.0,67,Bas-Rhin,621.0,WAHL,Bertrand
Hurtigheim,67214,67117.0,67,Bas-Rhin,1017.0,RUCH,Jean-Jacques
Huttendorf,67215,67270.0,67,Bas-Rhin,494.0,KLEIN,Francis
Huttenheim,67216,67230.0,67,Bas-Rhin,2697.0,BREITEL,Jean-Jacques
Ichtratzheim,67217,67640.0,67,Bas-Rhin,383.0,GILGENMANN,Grégory
Illkirch-Graffenstaden,67218,67400.0,67,Bas-Rhin,27118.0,PHILIPPS,Thibaud
Ingenheim,67220,67270.0,67,Bas-Rhin,359.0,SCHWEITZER,Gérard
Ingolsheim,67221,67250.0,67,Bas-Rhin,357.0,FREY,Richard
Ingwiller,67222,67340.0,67,Bas-Rhin,4011.0,DOEPPEN,Hans
Innenheim,67223,67880.0,67,Bas-Rhin,1221.0,JULLY,Jean-Claude
Issenhausen,67225,67330.0,67,Bas-Rhin,111.0,GUERREIRO,Jérôme
Ittenheim,67226,67117.0,67,Bas-Rhin,2093.0,GROSSKOST,Alain
Itterswiller,67227,67140.0,67,Bas-Rhin,224.0,KIEFFER,Vincent
Neugartheim-Ittlenheim,67228,67370.0,67,Bas-Rhin,786.0,DYEUL,Aurélie
Jetterswiller,67229,67440.0,67,Bas-Rhin,195.0,MOSER,Sarah
Kaltenhouse,67230,67240.0,67,Bas-Rhin,2478.0,WENGER,Isabelle
Kauffenheim,67231,67480.0,67,Bas-Rhin,215.0,BUBEL,Rémy
Keffenach,67232,67250.0,67,Bas-Rhin,204.0,FREY,Anne
Kertzfeld,67233,67230.0,67,Bas-Rhin,1190.0,BIMBOES-OTZENBERGER,Brigitte
Keskastel,67234,67260.0,67,Bas-Rhin,1493.0,GLATH,Gabriel
Kesseldorf,67235,67930.0,67,Bas-Rhin,445.0,KLEIN,Christophe
Kienheim,67236,67270.0,67,Bas-Rhin,542.0,GINSZ,Luc
Kilstett,67237,67840.0,67,Bas-Rhin,2491.0,LAAS,Francis
Kindwiller,67238,67350.0,67,Bas-Rhin,645.0,VOLTZ,Gérard
Kintzheim,67239,67600.0,67,Bas-Rhin,1680.0,SCHLEIFER,Christian
Kirchheim,67240,67520.0,67,Bas-Rhin,704.0,DECK,Patrick
Kirrberg,67241,67320.0,67,Bas-Rhin,146.0,BLASER,Jean-Marie
Kirrwiller,67242,67330.0,67,Bas-Rhin,537.0,HALTER,Gérard
Kleingœft,67244,67440.0,67,Bas-Rhin,157.0,WILLEM,François
Knœrsheim,67245,67310.0,67,Bas-Rhin,192.0,ROBITZER,Georges
Kogenheim,67246,67230.0,67,Bas-Rhin,1241.0,FORGIARINI,Guillaume
Kolbsheim,67247,67120.0,67,Bas-Rhin,1002.0,KESSOURI,Annie Catherine
Krautergersheim,67248,67880.0,67,Bas-Rhin,1745.0,HOELT,René
Krautwiller,67249,67170.0,67,Bas-Rhin,230.0,NOLTE,Paul
Kriegsheim,67250,67170.0,67,Bas-Rhin,782.0,BURG,André
Kurtzenhouse,67252,67240.0,67,Bas-Rhin,1082.0,MOSER,Marc
Kuttolsheim,67253,67520.0,67,Bas-Rhin,646.0,NOE,Vincent
Kutzenhausen,67254,67250.0,67,Bas-Rhin,921.0,SITTER,Pierrot
Lalaye,67255,67220.0,67,Bas-Rhin,487.0,WALSPURGER,Yvette
Lampertheim,67256,67450.0,67,Bas-Rhin,3458.0,FABRE,Murielle
Lampertsloch,67257,67250.0,67,Bas-Rhin,702.0,WALTER,Dany
Landersheim,67258,67700.0,67,Bas-Rhin,190.0,FRINTZ,Damien
Langensoultzbach,67259,67360.0,67,Bas-Rhin,911.0,LEDIG,Evelyne
Laubach,67260,67580.0,67,Bas-Rhin,316.0,KLIPFEL,Jean-Louis
Lauterbourg,67261,67630.0,67,Bas-Rhin,2339.0,SAUM,Joseph
Lembach,67263,67510.0,67,Bas-Rhin,1531.0,TRAUTMANN,Christian
Leutenheim,67264,67480.0,67,Bas-Rhin,830.0,ANTONI,Marc
Lichtenberg,67265,67340.0,67,Bas-Rhin,539.0,KLEIN,Yves
Limersheim,67266,67150.0,67,Bas-Rhin,686.0,SCHAAL,Stéphane
Lingolsheim,67267,67380.0,67,Bas-Rhin,20266.0,GRAEF-ECKERT,Catherine
Lipsheim,67268,67640.0,67,Bas-Rhin,2670.0,SCHAAL,René
Littenheim,67269,67490.0,67,Bas-Rhin,302.0,SONNENMOSER,Bernard
Lixhausen,67270,67270.0,67,Bas-Rhin,372.0,LENGENFELDER,Daniel
Lobsann,67271,67250.0,67,Bas-Rhin,656.0,WEINLING-HAMEL,Elisabeth
Lochwiller,67272,67440.0,67,Bas-Rhin,390.0,KALCK,Christophe
Lohr,67273,67290.0,67,Bas-Rhin,492.0,GANGLOFF,Pierre
Lorentzen,67274,67430.0,67,Bas-Rhin,235.0,HECKEL,Dany
Lupstein,67275,67490.0,67,Bas-Rhin,820.0,REINER,Denis
Lutzelhouse,67276,67130.0,67,Bas-Rhin,1907.0,BATT,Jean-Louis
Mackenheim,67277,67390.0,67,Bas-Rhin,775.0,SPIELMANN,Jean-Claude
Mackwiller,67278,67430.0,67,Bas-Rhin,539.0,WITTMANN,Emmanuel
Maennolsheim,67279,67700.0,67,Bas-Rhin,239.0,KUHN,Anny
Maisonsgoutte,67280,67220.0,67,Bas-Rhin,793.0,HAESSLER,Christian
Marckolsheim,67281,67390.0,67,Bas-Rhin,4309.0,PFLIEGERSDOERFFER,Frédéric
Marlenheim,67282,67520.0,67,Bas-Rhin,4211.0,FISCHER,Daniel
Marmoutier,67283,67440.0,67,Bas-Rhin,2706.0,WEIL,Jean-Claude
Matzenheim,67285,67150.0,67,Bas-Rhin,1490.0,JEHL,Laurent
Meistratzheim,67286,67210.0,67,Bas-Rhin,1503.0,KRAUSS,Claude
Melsheim,67287,67270.0,67,Bas-Rhin,567.0,MEHL,Raphaël
Memmelshoffen,67288,67250.0,67,Bas-Rhin,324.0,KASTNER,Stéphane
Menchhoffen,67289,67340.0,67,Bas-Rhin,622.0,DANNER,Alain
Merkwiller-Pechelbronn,67290,67250.0,67,Bas-Rhin,925.0,SCHNEIDER,Dominique
Mertzwiller,67291,67580.0,67,Bas-Rhin,3391.0,SCHWEIGHOEFFER,Michel
Mietesheim,67292,67580.0,67,Bas-Rhin,677.0,OTT,Jean-Marie
Minversheim,67293,67270.0,67,Bas-Rhin,684.0,LIENHARD,Bernard
Mittelbergheim,67295,67140.0,67,Bas-Rhin,598.0,CAVODEAU,Marie-Josée
Mittelhausbergen,67296,67206.0,67,Bas-Rhin,2094.0,LORENTZ,Alexandre
Mittelschaeffolsheim,67298,67170.0,67,Bas-Rhin,571.0,WACK,Alain
Mollkirch,67299,67190.0,67,Bas-Rhin,887.0,TROESTLER,Mario
Molsheim,67300,67120.0,67,Bas-Rhin,9359.0,FURST,Laurent
Mommenheim,67301,67670.0,67,Bas-Rhin,2259.0,WOLF,Francis
Monswiller,67302,67700.0,67,Bas-Rhin,1994.0,PICARD,William
Morsbronn-les-Bains,67303,67360.0,67,Bas-Rhin,680.0,DUDT,Lysianne
Morschwiller,67304,67350.0,67,Bas-Rhin,601.0,STEINMETZ,Carine
Mothern,67305,67470.0,67,Bas-Rhin,1915.0,SCHMALTZ,Isabelle
Muhlbach-sur-Bruche,67306,67130.0,67,Bas-Rhin,643.0,BONEL,Nicolas
Mulhausen,67307,67350.0,67,Bas-Rhin,443.0,SCHMITT,René
Munchhausen,67308,67470.0,67,Bas-Rhin,812.0,RUCK,Sandra
Mundolsheim,67309,67450.0,67,Bas-Rhin,5074.0,BULOU,Béatrice
Mussig,67310,67600.0,67,Bas-Rhin,1139.0,WOTLING,Philippe
Muttersholtz,67311,67600.0,67,Bas-Rhin,2228.0,BARBIER,Patrick
Mutzenhouse,67312,67270.0,67,Bas-Rhin,460.0,WICKER,Pascal
Mutzig,67313,67190.0,67,Bas-Rhin,6094.0,SCHICKELE,Jean-Luc
Natzwiller,67314,67130.0,67,Bas-Rhin,528.0,WOOCK,André
Neewiller-près-Lauterbourg,67315,67630.0,67,Bas-Rhin,662.0,LICHTEBLAU,Monique
Neubois,67317,67220.0,67,Bas-Rhin,658.0,UHLERICH,Marie Odile
Neuhaeusel,67319,67480.0,67,Bas-Rhin,390.0,KRILOFF,Sébastien
Neuve-Église,67320,67220.0,67,Bas-Rhin,622.0,KRAUTH,Alexandre
Neuviller-la-Roche,67321,67130.0,67,Bas-Rhin,328.0,WOLFF,André
Neuwiller-lès-Saverne,67322,67330.0,67,Bas-Rhin,1105.0,BURRUS,Daniel
Niederbronn-les-Bains,67324,67110.0,67,Bas-Rhin,4360.0,GUILLIER,Anne
Niederhaslach,67325,67280.0,67,Bas-Rhin,1394.0,HELLBOURG-VON MOEGEN,Marielle
Niederhausbergen,67326,67207.0,67,Bas-Rhin,1673.0,HERZOG,Jean Luc
Niederlauterbach,67327,67630.0,67,Bas-Rhin,945.0,FRITZ,André
Niedermodern,67328,67350.0,67,Bas-Rhin,893.0,KRIEGER,Dorothée
Niedernai,67329,67210.0,67,Bas-Rhin,1253.0,RUSCHER,Valérie
Niederrœdern,67330,67470.0,67,Bas-Rhin,905.0,DRION,Denis
Niederschaeffolsheim,67331,67500.0,67,Bas-Rhin,1348.0,STEINMETZ,Brigitte
Niedersoultzbach,67333,67330.0,67,Bas-Rhin,298.0,HOERTH,Jean-Michel
Niedersteinbach,67334,67510.0,67,Bas-Rhin,115.0,SCHERTZ,Christophe
Nordheim,67335,67520.0,67,Bas-Rhin,940.0,,
Nordhouse,67336,67150.0,67,Bas-Rhin,1736.0,ROHMER,Jean-Marie
Nothalten,67337,67680.0,67,Bas-Rhin,440.0,REIBEL,Marc
Obenheim,67338,67230.0,67,Bas-Rhin,1358.0,SCHENK,Rémy
Betschdorf,67339,67660.0,67,Bas-Rhin,4192.0,WEISS,Adrien
Oberbronn,67340,67110.0,67,Bas-Rhin,1462.0,BETTINGER,Patrick
Oberdorf-Spachbach,67341,67360.0,67,Bas-Rhin,411.0,FERBACH,Dominique
Oberhaslach,67342,67280.0,67,Bas-Rhin,1753.0,BIEHLER,Jean
Oberhausbergen,67343,67205.0,67,Bas-Rhin,5556.0,DELATTRE,Cécile
Oberhoffen-lès-Wissembourg,67344,67160.0,67,Bas-Rhin,316.0,HAUER,Thomas
Oberhoffen-sur-Moder,67345,67240.0,67,Bas-Rhin,3764.0,KOESSLER-HERRMANN,Cathy
Oberlauterbach,67346,67160.0,67,Bas-Rhin,551.0,KRAEMER,Bruno
Obermodern-Zutzendorf,67347,67330.0,67,Bas-Rhin,1740.0,STEGNER,Helmut
Obernai,67348,67210.0,67,Bas-Rhin,12216.0,FISCHER,Bernard
Oberrœdern,67349,67250.0,67,Bas-Rhin,516.0,PHILIPPS,Claude
Oberschaeffolsheim,67350,67203.0,67,Bas-Rhin,2592.0,PREVE,Jean Paul
Seebach,67351,67160.0,67,Bas-Rhin,1646.0,LOM,Michel
Obersoultzbach,67352,67330.0,67,Bas-Rhin,393.0,MULLER,Richard
Obersteinbach,67353,67510.0,67,Bas-Rhin,233.0,STURM,Céline
Odratzheim,67354,67520.0,67,Bas-Rhin,522.0,JEHL,François
Oermingen,67355,67970.0,67,Bas-Rhin,1114.0,SCHMIDT,Simon
Offendorf,67356,67850.0,67,Bas-Rhin,2493.0,HOMMEL,Denis
Offwiller,67358,67340.0,67,Bas-Rhin,805.0,HILT,Patrice
Ohlungen,67359,67590.0,67,Bas-Rhin,1343.0,KLIEBER,Daniel
Ohnenheim,67360,67390.0,67,Bas-Rhin,1147.0,SCHUNCK,Jacqueline
Olwisheim,67361,67170.0,67,Bas-Rhin,496.0,RHEIN,Alain
Orschwiller,67362,67600.0,67,Bas-Rhin,615.0,RISCH,Claude
